scenario,month,inflow,outflow
858,6,10569.020177671398,8851.138667291638
858,7,11905.817852050148,9732.05125443579
858,8,15533.484996902604,10448.584810531367
858,9,10391.399099809792,9767.802352618492
858,10,13561.115944261011,9604.24972339305
858,11,14672.9477920799,9944.388306651923
859,0,12461.211141321935,7630.399838831547
859,1,13125.6976580656,8003.656936838315
859,2,12354.517774645083,8765.874231821148
859,3,13030.804194387261,8150.559220574123
859,4,9004.330644415219,11508.315057254149
859,5,12902.825943881699,8784.072818336459
859,6,13628.802155041454,11622.521570599605
859,7,14786.34388688219,9314.587945443194
859,8,13962.680847752275,9678.843671355527
859,9,17045.464274300313,7399.808467869546
859,10,12462.27249216546,7345.601109595284
859,11,15846.833860772087,9743.824841620515
860,0,17272.874533471186,9450.189837876613
860,1,11183.612448914268,9718.213690112712
860,2,11429.70069863296,10152.422437435886
860,3,17292.922180060326,9810.928794710866
860,4,15800.436175487357,6852.933650891648
860,5,14502.154652488107,7206.905233363393
860,6,16258.272099869986,9666.945358361747
860,7,17640.168125996028,10523.49084444071
860,8,14451.264585762161,10361.14274785655
860,9,9290.394093501951,10896.889139885709
860,10,14672.676759800841,9677.803225483676
860,11,9314.988659001725,9961.602553132117
861,0,12107.028999299844,10128.742781415509
861,1,9718.654124633831,7976.552054043203
861,2,12981.649501296359,9836.040645135625
861,3,11233.463086248275,9164.087718177141
861,4,11539.136904336307,8941.294960023426
861,5,6802.097505407363,9254.674695120617
861,6,15469.25479218359,8166.815504189716
861,7,14740.69313836132,10697.146540137437
861,8,12994.217667568759,9598.728710327374
861,9,11810.199926949796,8789.371325662509
861,10,7898.060782079896,10151.191050175048
861,11,16718.000674661947,11297.892796283062
862,0,10677.560641113485,11694.382227817061
862,1,13856.113382813135,9445.939830960451
862,2,8366.931461806933,9598.407940972458
862,3,14343.567763645382,9933.496824197176
862,4,15687.24587926087,9716.571443325134
862,5,13113.033528661448,10039.509322722952
862,6,17121.387740442555,10625.869395748501
862,7,11254.703879011196,9380.319561880071
862,8,11668.312704401513,8513.83755555586
862,9,15531.946867247667,8993.263062429014
862,10,12922.44682036269,9654.499218756031
862,11,17067.402496341972,13141.623437786995
863,0,8946.974742729348,8580.412714856171
863,1,10356.563533161432,9781.49219968919
863,2,15886.400097576121,9842.868347344054
863,3,16993.643544000006,9489.285048607027
863,4,12119.63902477665,10376.448540864047
863,5,10003.26056050943,9542.474267027632
863,6,14287.017467520278,10211.613342462262
863,7,12777.072763691245,8072.011113037281
863,8,11024.498176344605,11117.549328074856
863,9,13619.808705727613,10996.358727552384
863,10,12686.785655481877,9232.281206932177
863,11,13764.944454876075,8987.775165649211
864,0,6790.729388056226,8919.159645415357
864,1,15521.73943173144,9191.656918197066
864,2,13702.561407119461,8521.049389262618
864,3,10655.255000190398,10377.17101058919
864,4,6819.478703144033,9681.413938343803
864,5,14027.407854760055,8627.674642284765
864,6,15471.538984883153,9693.991728850837
864,7,16309.328939955809,9704.391995436497
864,8,15353.998390573952,8866.316207930446
864,9,11850.020691793656,10430.572045859626
864,10,12833.64949324706,8207.840477972175
864,11,14568.559679371961,9007.109543765566
865,0,12186.26927784461,9230.786512888342
865,1,12212.13246764522,9784.555087122251
865,2,13894.476824830906,8024.483786975161
865,3,10311.392895014726,8671.25360391609
865,4,11281.311357552146,11402.404350871273
865,5,16915.011844521796,10609.73663792768
865,6,9909.121201519854,7288.528816463044
865,7,17044.116099227034,9304.151278160778
865,8,14575.849186603296,8072.698254677255
865,9,15733.614918247435,9164.301695349997
865,10,14242.277544019074,9906.838233484099
865,11,14721.56798544839,9919.314647513766
866,0,13189.92396036224,8633.377722444195
866,1,16843.65238252623,9265.555132384841
866,2,17220.770792536754,11093.134343951377
866,3,15685.909372363938,8985.8682690526
866,4,17447.55075926969,7831.069995622119
866,5,11753.286775288756,8003.368834107425
866,6,13025.727815039681,9912.48231543055
866,7,10990.059419882798,9260.02530243283
866,8,13023.954599530272,9231.045933600413
866,9,11540.345847281867,12102.188226839316
866,10,14660.778621349704,9328.420256904787
866,11,14914.086545318094,7845.531735877899
867,0,10412.628370066983,10365.75138982596
867,1,16723.46626436103,8450.927074243698
867,2,13397.582064010385,7885.412308853915
867,3,14043.37805429596,10729.590349889557
867,4,12704.811589838906,9448.05605992036
867,5,13045.675439659592,9764.223071603956
867,6,12822.080696543871,9116.463839095151
867,7,10966.310306237214,10458.948088369027
867,8,14459.784376509127,10610.72213117446
867,9,10591.821024048011,9580.631966307656
867,10,16842.366149538164,8673.072560900073
867,11,12428.393142724748,9094.026660134925
868,0,13955.38737052104,10589.974817043723
868,1,15734.016953417518,8900.72186489923
868,2,10465.630480355887,8096.0291868065615
868,3,18036.727210339028,10508.621834987294
868,4,14629.955110244035,8639.42408295041
868,5,14568.52158254336,9018.439577845818
868,6,15616.880762199817,11194.535838780139
868,7,12541.27142117834,9739.312290027863
868,8,14002.19265595905,7897.42604635961
868,9,13789.00035444844,9331.851532658706
868,10,9474.895977457229,10547.24090267043
868,11,18429.110952452535,9265.245742811108
869,0,15966.885362380783,9918.630032034942
869,1,14458.728422943563,8304.204469046419
869,2,12801.859975179761,9065.36943303874
869,3,12235.682022319756,11719.411460802232
869,4,12483.168261085244,9381.652972468286
869,5,14874.454916419287,9079.963178350155
869,6,13571.56562676536,9890.025405196046
869,7,14668.75349015059,9134.564719121501
869,8,13378.801745127768,9117.73055802115
869,9,12562.799630818248,9220.567613849278
869,10,14002.213252038182,8282.907511117839
869,11,12084.97928150518,9198.874161878324
870,0,13171.972129042993,8046.8103841197735
870,1,15377.554270434019,8648.285853881156
870,2,13234.076923766728,9799.907150951509
870,3,8974.753581767349,8542.53943839573
870,4,12214.87908194375,10202.639167320198
870,5,12294.753273022689,10638.347562353698
870,6,14291.860227845073,9818.101826939543
870,7,15618.588588831873,10087.491711978038
870,8,14052.124766141465,9540.588708250507
870,9,11607.511162987856,11454.67574764304
870,10,18755.413248152723,7259.8116679192935
870,11,9446.927632638826,10784.161704468786
871,0,11057.190106397535,7352.743648151096
871,1,12321.071798814774,10582.11005262102
871,2,15442.398121010277,9469.18312848181
871,3,15154.04567320136,9595.62585277779
871,4,14647.962693298405,8600.33202612017
871,5,16779.489610285716,8722.403578004372
871,6,14990.565649068942,8746.315865754685
871,7,12679.158785987136,9047.132398941372
871,8,11087.050059095245,9916.858375554657
871,9,13253.664576657486,8157.063838904713
871,10,16188.349135068544,9776.002431663881
871,11,12722.293500008944,9383.3653997094
872,0,14619.969532734836,10929.869171754981
872,1,9128.981680063602,10380.097673523946
872,2,13984.059332067412,9718.426440151814
872,3,14374.753062038799,8088.595177883955
872,4,12616.502441511373,9226.27027849332
872,5,6772.388589549685,9328.877940666052
872,6,12503.80158635451,9973.236764396726
872,7,10644.862353150891,9697.16743719062
872,8,11987.478813791939,11433.151288073816
872,9,9292.338547647432,8915.470150170984
872,10,9409.111576979583,10397.741798655083
872,11,16537.529712956617,9426.393500233095
873,0,15773.276502127119,8607.176339059923
873,1,14684.252659206173,9015.310599973265
873,2,16900.952808414444,8792.410734549328
873,3,11062.352080205066,8815.133403212862
873,4,11218.302482536472,11177.436900124363
873,5,14485.82277945919,9226.308385418233
873,6,18137.464010250602,8781.974309836782
873,7,16316.106381595764,10782.452782756754
873,8,13856.165246985029,9209.235764943338
873,9,15190.741520492986,11545.256246609053
873,10,15008.520898687313,11048.529109315314
873,11,12491.312831412139,9238.741361738395
874,0,10128.04237069233,11124.526118015121
874,1,13670.96147203487,7458.62232831051
874,2,12194.301428342189,10533.430596819657
874,3,13784.000159235253,8999.69779473547
874,4,12944.996727887257,11449.57602382123
874,5,12271.083158882424,9942.620192471979
874,6,12246.360945947252,10438.016830707023
874,7,12571.363605694185,9982.10001966108
874,8,12913.610154418882,9407.095628505907
874,9,13436.26307464149,10138.441377162999
874,10,12460.45789113627,12490.687307076209
874,11,15128.859173612367,8669.087904245775
875,0,10127.218122085538,8458.43902726435
875,1,8518.68908550145,9808.36226823237
875,2,9855.75562587775,9614.604819679449
875,3,9133.234113272556,8436.286802150495
875,4,10711.113540977954,8717.854502433403
875,5,15047.815443340793,8728.74439174308
875,6,10468.981990869237,8631.240558905163
875,7,11677.4303796645,9276.436993380878
875,8,8701.817211637781,9285.761635334777
875,9,14319.208059760744,9822.055587221334
875,10,16576.79285873132,10503.962306643927
875,11,15716.521866179593,11751.088378868117
876,0,16594.056379483918,11253.897749868023
876,1,13784.800241833198,9388.357168856313
876,2,11381.980068642817,11092.754383780808
876,3,8526.720999154322,9518.804997001505
876,4,11905.1787959294,8602.847010223059
876,5,16045.186680991725,8593.309614699161
876,6,12944.77997221878,8437.665198986582
876,7,13592.83303987261,11145.780784233237
876,8,8878.35225644478,8794.029392177232
876,9,10753.350596438504,11200.060580365887
876,10,9725.665255238768,12128.61853245931
876,11,11384.7254503534,10460.335914079873
877,0,12291.091902075777,8248.742283507594
877,1,9043.189584378797,8555.38528336111
877,2,12555.244771031528,8993.742626499909
877,3,10557.075194675801,9663.087742370006
877,4,11338.061092912545,11634.160231197608
877,5,13143.066271195057,10690.793255619199
877,6,7493.143610517565,8920.894140051634
877,7,12015.358925503118,10664.069360812653
877,8,17491.013553773973,10636.680388933943
877,9,15416.523795206862,8974.640583649893
877,10,16198.63561762101,9543.532919419555
877,11,14220.164547521395,8739.745648158678
878,0,10752.905448189495,10041.486224942622
878,1,11833.31097410678,10889.346079391253
878,2,15631.122288072445,8261.358896729196
878,3,10346.489054314621,10242.578638950881
878,4,7074.401150009163,7797.543944190027
878,5,10319.815919605124,9591.80676268653
878,6,8873.036025091786,11565.399935512178
878,7,7917.232891802968,7930.22525819526
878,8,14593.122320830313,11602.374665886498
878,9,14767.933504154007,11192.68904328
878,10,16387.301016671783,8492.15256069941
878,11,12522.676820643519,12358.666591256006
879,0,15841.778625679906,12152.804207561952
879,1,15749.056712641775,7734.110991573565
879,2,18279.03503007618,10548.901400223465
879,3,12973.979226914324,8992.175908659578
879,4,11402.911292475828,8262.848396031937
879,5,9255.246370735773,8417.036454232457
879,6,15999.740161904989,10579.169310767851
879,7,10791.091734508616,10261.023487499007
879,8,12468.487415446461,11202.662274215272
879,9,11754.996964672984,9812.198122481264
879,10,10263.988953454087,10451.108712738162
879,11,14171.006458137952,10071.836173429387
880,0,13881.411756147261,10704.321761741574
880,1,12747.524401124443,10290.661006002774
880,2,14095.563733974357,11037.139314187552
880,3,11992.893385213149,8843.188587055552
880,4,11664.441315411163,9931.96515292455
880,5,12706.940964033724,8417.036184782055
880,6,10671.154797769916,10186.397598944433
880,7,13596.411279933436,9562.083307835255
880,8,16759.686225424866,9952.163122723237
880,9,13168.225891139089,10255.534962892987
880,10,14534.96052995362,10576.386225362237
880,11,17118.427269774635,11276.06367618006
881,0,12940.74936661451,11111.110853750375
881,1,10171.861174856365,9625.191363401023
881,2,12711.81337825653,10197.275887451953
881,3,12837.898248527717,10181.795060354496
881,4,16816.688308478908,9164.78186899101
881,5,10905.543207144336,8328.174950402343
881,6,15920.65075925803,10691.742250955525
881,7,14663.842393950254,10139.155379305821
881,8,13908.634638590958,9839.049917006107
881,9,10758.510463524039,11057.353576323094
881,10,10883.458697718586,9946.99398523295
881,11,17108.49411342694,9775.380701411972
882,0,13298.976929837978,10298.704896980336
882,1,17615.758938468574,10110.337177881385
882,2,8768.597350791151,8553.819487151939
882,3,14232.122534039067,9387.648766093855
882,4,13680.735018595773,8356.682269394938
882,5,16940.68280166194,9242.751976827154
882,6,15696.320556628169,8996.080440434533
882,7,13038.406835677231,7603.743874544063
882,8,10367.156830759855,10971.017921722367
882,9,11590.747796486889,8390.71031673042
882,10,9577.154849468821,9180.037741106567
882,11,15944.476577162059,10156.002585827455
883,0,11749.907276086307,11777.643558237416
883,1,7413.0194507899605,11206.34018277704
883,2,13968.265543029587,9175.99775866118
883,3,11611.13381737329,11492.7226896972
883,4,15039.265724362567,10432.720853547804
883,5,7438.609039795899,9764.04840256951
883,6,15432.014597192407,8800.665960354221
883,7,12983.356824877943,9844.379304814713
883,8,9060.485105174537,8270.85570924237
883,9,15980.278373304945,10829.12615295137
883,10,15314.03891144682,9269.00587891762
883,11,12417.777993185231,10776.427409329872
884,0,11428.906570297728,9659.251428506057
884,1,9359.825775573632,10203.632674414164
884,2,12213.243732546805,9655.655884272248
884,3,12457.075770082072,8525.830256901349
884,4,15236.769015056516,12656.268053041185
884,5,12613.844378630141,7806.243673532743
884,6,17888.99790880771,9733.40275214236
884,7,16120.788384057294,10004.809104801181
884,8,15120.843069249666,9058.222201352815
884,9,10402.682013002603,9902.612132980861
884,10,15374.295987052175,11252.856592199087
884,11,21740.38031154496,10105.790760349308
885,0,17588.680041370924,8549.070091882406
885,1,8254.064482308919,8127.1627522484205
885,2,13789.603789690416,9144.605754014006
885,3,12152.480114897184,9046.286469586388
885,4,18623.977214176204,8680.074347196669
885,5,15992.018611973797,9998.140006973554
885,6,9325.26076417536,10853.156778762934
885,7,13524.798001075622,9554.297604193625
885,8,14395.299436672805,8232.454792484708
885,9,16962.02266588353,9695.821933056626
885,10,16567.987559627018,8988.123981519046
885,11,11125.477641851934,10462.847349701391
886,0,11294.449906187838,9293.326736596662
886,1,15552.94563306943,9872.655167334542
886,2,11982.204172825552,9432.706720277329
886,3,12684.545316924155,8687.077079317587
886,4,14458.26813405866,10036.411612437372
886,5,16344.891569875335,11890.821086691187
886,6,12540.023206729284,8961.039132564609
886,7,9347.678980189197,9220.58860745463
886,8,14352.763539505935,7825.767045254667
886,9,15376.253661160197,9038.268875424186
886,10,15998.42108414707,10218.489552987201
886,11,12252.299076317206,10742.784909102676
887,0,7880.444270693454,8048.672465254887
887,1,7882.370836032716,10761.9906815557
887,2,13704.404512970588,10240.178870176282
887,3,15246.605218739829,9882.926442227408
887,4,8720.099964974317,10917.7948677945
887,5,9501.260120739018,7739.950011682343
887,6,11876.102512109874,9669.730985766824
887,7,11028.48957938911,10014.694274771093
887,8,13664.65624223518,10313.955171013207
887,9,14486.34822379208,8487.468694141127
887,10,12494.501869323363,11431.190728617294
887,11,10716.957491630728,9237.85620660142
888,0,14578.253710847555,9394.222481157081
888,1,11519.245598827902,9141.291804506254
888,2,12080.953535906328,11046.663739505631
888,3,10055.218926795025,10918.676172167732
888,4,14005.52199225747,8640.983791307164
888,5,12349.998631767783,10630.85332072178
888,6,14984.525789004301,8591.7671510816
888,7,11275.425164410975,10117.545712486713
888,8,14164.098862140749,9843.912866285817
888,9,9956.722997378707,9436.840947348179
888,10,14262.632757079758,10244.328296826876
888,11,8969.680737036917,9152.096474552638
889,0,11848.457858676467,9049.078848330088
889,1,13306.932407301723,9114.038504093349
889,2,9066.599744106752,7288.488290708453
889,3,11557.043883966739,9976.941653327218
889,4,16371.75473995194,9310.412580457327
889,5,10400.578179015172,8204.6267531409
889,6,15805.656403578192,8662.925654205848
889,7,16032.77225883006,10713.465349329466
889,8,7265.0996135752,10940.748272973986
889,9,13712.652596939843,7495.074093189067
889,10,13629.518614182345,9066.50845284199
889,11,15791.46672393877,9928.569953694525
890,0,11478.623136843722,8849.484367085144
890,1,18896.360238092464,10026.172956897572
890,2,8103.333299017582,8896.62630041961
890,3,9770.24744818373,10022.809148390807
890,4,13557.532589681814,10350.167914841953
890,5,11315.438875414455,10321.679254631965
890,6,10467.145345059202,10774.422920788369
890,7,13428.55958681078,9571.94216747515
890,8,15400.848187328895,11246.07547372322
890,9,8754.855720491883,9703.312022703474
890,10,10268.548230711613,9202.622698999501
890,11,15557.472235954225,9463.564913287946
891,0,11356.819648573517,10859.559135109
891,1,7656.853873867815,9648.844445084353
891,2,9058.615093173843,8731.301209865072
891,3,14881.134994129357,10366.78827701864
891,4,11005.964248828517,6986.14881924035
891,5,15003.857666614911,7676.909775875333
891,6,15076.218910069114,10161.324590243235
891,7,12238.160719132104,10348.82334914948
891,8,13755.747248647644,10406.714343048567
891,9,11740.04892137616,9945.359132847027
891,10,17345.739741310448,8405.736332908138
891,11,17866.227753005656,10724.689746407119
892,0,7740.25671962507,9204.993156192853
892,1,12968.925738720203,10221.690704896217
892,2,14041.00869762196,9955.445961461719
892,3,16581.35365432643,9753.38891631868
892,4,14144.704237104976,10095.127675259297
892,5,10268.61512536956,8785.52238600966
892,6,12042.338121426945,8978.344037407745
892,7,14801.708286277653,9156.627271143825
892,8,16079.666049920841,9645.559672703483
892,9,9524.16181478618,11051.772002474805
892,10,14452.483083232795,10190.956189112894
892,11,11832.359336080848,10159.780939835477
893,0,13183.08496553674,10894.786624425691
893,1,8891.811532431988,9364.952116589655
893,2,13233.949672627825,11953.347327195985
893,3,10209.417292578102,9920.209301642011
893,4,11253.986401560986,11528.945556529532
893,5,13674.099474324024,9178.00427762527
893,6,12622.958982272023,10252.1485981542
893,7,8397.922704488139,9628.144448082245
893,8,10608.944128142679,8749.749766493658
893,9,12846.136324705201,10792.39636828833
893,10,13476.875247708373,9848.99300550393
893,11,15726.76314894063,10841.626807204435
894,0,13822.239800683168,9447.052377784468
894,1,12211.11869382897,7684.048972996352
894,2,11897.086566606153,9211.012065838304
894,3,9949.476202610334,11635.130785297053
894,4,10104.694368701488,10174.149049363221
894,5,13590.920210877739,8086.110550635731
894,6,14278.061960865814,11480.665163237441
894,7,14283.119431523322,9608.76428736379
894,8,9483.058616421924,12102.582147668512
894,9,13724.296750262156,8553.893201336912
894,10,11285.96893347555,9069.696205428438
894,11,15920.589382669985,9556.116230505599
895,0,10607.590990515897,9965.547398224728
895,1,9914.361773778028,9730.17932893855
895,2,12451.702842089864,8577.4676718468
895,3,8373.793884984585,8146.380175746007
895,4,11019.105812631531,10573.67624333685
895,5,12087.424834799835,10109.429673565846
895,6,18355.096635749967,9015.13432533671
895,7,10773.15898740606,10101.182296919378
895,8,12766.486371221783,8099.938007976325
895,9,12740.18488692311,8120.527892287377
895,10,10639.361599644228,8230.289761208918
895,11,13028.033332323332,8281.35205783213
896,0,13841.606969624525,9757.166087164924
896,1,14958.737920003588,8846.402258675196
896,2,14227.829982086616,10181.759183383065
896,3,9009.346055854408,12384.518607012298
896,4,15075.685602665842,10056.995038404319
896,5,14070.357737126182,9097.397592027231
896,6,17955.72622082741,9502.483153035399
896,7,5358.977230195442,11574.017829794044
896,8,14208.176499568906,11797.658180363287
896,9,15702.536314074587,9303.568657586928
896,10,12919.792969805476,8350.8727095943
896,11,13029.982232365963,8366.443542730261
897,0,11613.233882114992,9475.501932797171
897,1,10667.92017099195,9452.156107678282
897,2,13200.965554544457,10742.633750598772
897,3,11850.658486445815,7989.375669697745
897,4,9027.206359237493,11472.071983563914
897,5,12088.671415254606,7699.420951669973
897,6,10768.458587997266,10596.614294035819
897,7,13352.468729820725,9353.97506020977
897,8,13970.398330295842,9826.509298242516
897,9,13552.179536113586,10629.473365653925
897,10,16583.663294093014,6653.220015763978
897,11,14754.679059696902,11335.216290432407
898,0,15456.982289887555,9958.580109490671
898,1,14307.667119774804,8640.48056046078
898,2,13104.512791285575,9705.263703796836
898,3,13908.525773305062,10571.258924279671
898,4,12069.377096994996,9914.39013984979
898,5,11842.318524596334,10027.779050974865
898,6,12977.58828848678,8599.96009133221
898,7,12552.701377827989,9192.16540931975
898,8,10883.91001805048,9744.986583424328
898,9,9814.970152507298,8067.526420157874
898,10,11112.497568099569,9934.829425716312
898,11,10753.987624754236,10391.867502895697
899,0,9265.493433750122,9096.565061966514
899,1,12968.59748667396,9653.310612503714
899,2,18102.096595649335,10361.526534783578
899,3,13858.627372044824,9384.44404942224
899,4,10717.721820895937,9855.101248277504
899,5,17487.005594765546,9071.083352465575
899,6,14108.954817444224,9164.994741090379
899,7,12300.743392381131,9847.094003255985
899,8,15662.169411491283,10623.790888628388
899,9,14354.850342221425,9132.298355004865
899,10,12112.161298345221,7323.827583274762
899,11,14433.613985534756,8258.849898728742
900,0,15496.337587052341,7495.384877556494
900,1,12190.919400185061,11106.248761891089
900,2,12764.40612884907,8300.589259182269
900,3,10150.033939358587,10350.77689794097
900,4,15672.447126954454,10823.569253271307
900,5,12311.70314706981,9976.834890220744
900,6,11145.618305318165,9511.954666484786
900,7,8440.813026536349,10682.65058456021
900,8,14187.610451908165,8765.684606271032
900,9,13271.65381177716,9650.76265440657
900,10,16021.196894763136,9315.127078764468
900,11,14395.20826429196,10983.454081654423
901,0,12594.75010491893,9699.401726471448
901,1,14654.094459643315,11185.366192299278
901,2,15156.881875755895,10600.587896459592
901,3,12108.393964666373,11912.681821045675
901,4,13808.148641206086,8951.507725659583
901,5,10275.576522563908,9964.68744134634
901,6,14883.847841014169,8918.350373974361
901,7,14231.43163906103,10006.826428388307
901,8,11373.467032218281,8900.998946165066
901,9,14262.656080772966,8324.016152970353
901,10,15629.882676420282,9460.674753932977
901,11,13762.717443892028,8635.100572345758
902,0,14411.809421675642,10186.071194980166
902,1,13028.612834476995,8219.497684312792
902,2,13657.788629851582,11362.55358668873
902,3,13098.968460212658,9351.854605021686
902,4,9118.194376567817,8241.459536249306
902,5,14329.451028642234,8997.576251604765
902,6,15925.22387142766,7966.364014318551
902,7,14893.122287651753,8718.458269592065
902,8,18214.237194264355,7996.360493238847
902,9,18121.962807977245,9036.267267980664
902,10,15037.169311071117,8726.422323010871
902,11,12097.290558953724,10933.470721270609
903,0,10822.870601379325,11366.294128677731
903,1,14977.528519960122,8566.456156902628
903,2,12659.999130707953,9289.436860458502
903,3,10255.655656820874,9085.434143544899
903,4,14801.144756172533,7681.028394129713
903,5,12042.067690982401,9053.675646623313
903,6,18284.56092735476,10517.836470705872
903,7,9714.007036592444,8739.168522842643
903,8,7605.950886311609,8122.903978794594
903,9,15127.466228674763,8817.487679236834
903,10,13412.31879108514,9265.414269265957
903,11,14200.711963578071,9990.476158886624
904,0,7437.501839725189,11006.219720831195
904,1,12190.011180410916,9736.242895575695
904,2,19461.90032695883,10911.648918196424
904,3,14325.104839464855,7201.46389894636
904,4,8404.390429063145,7238.20061048019
904,5,11592.205313702892,9853.508205909191
904,6,13303.839536482894,10540.001249371417
904,7,13283.656213064558,9127.91907051854
904,8,10350.615439306515,10253.598101608404
904,9,14973.472549290724,9581.407921780241
904,10,12084.729087794947,8550.368475282587
904,11,11939.679037568743,8469.46452021913
905,0,9524.406563332019,9919.688630995077
905,1,14058.332959922443,9689.634097437749
905,2,14399.020886084852,11071.1242393022
905,3,9568.34112888699,9099.265754953756
905,4,10605.993797977564,7067.736794203903
905,5,15061.263273896158,9400.40028788724
905,6,16488.779632048383,10476.934270388025
905,7,12042.464764585964,11231.440011836905
905,8,14022.609566243726,9725.25777476923
905,9,11558.563419256412,8137.178295726437
905,10,11443.814053748794,10526.25589437511
905,11,15365.114085620875,11199.338113366115
906,0,14038.776858113468,10552.522057397835
906,1,10362.094511235615,10347.673294354889
906,2,13984.241558651549,11444.95338161491
906,3,12683.368026028502,8897.54381770633
906,4,6254.594757872449,11734.940914504867
906,5,13644.568397462337,9688.441989839985
906,6,12563.336148237591,10450.869610888436
906,7,12259.235116337804,9550.791974954493
906,8,13413.35384075769,10460.224769356852
906,9,13835.696983130578,8869.122839943706
906,10,14334.405945161772,9594.484605055837
906,11,12923.590372385048,9749.388642712998
907,0,9033.77757288479,11032.898130836671
907,1,14251.748881189807,9884.287941044422
907,2,11991.988839274682,8389.501097198001
907,3,14615.453892986156,9750.091259873654
907,4,11794.070151318987,10058.333000783932
907,5,15294.65849721386,10482.04327082356
907,6,12995.515580750123,11144.192042144166
907,7,13973.567842282297,10382.667496618902
907,8,18287.735887170096,9868.379271683234
907,9,16111.015673659365,9930.024091765728
907,10,9671.578305958417,10858.137267904185
907,11,6897.229098179776,9596.036556227784
908,0,10379.42964075388,9936.73681754608
908,1,10257.704060985165,11433.304909959921
908,2,7895.862613754243,11937.000586105894
908,3,12960.586833660675,8859.935935867747
908,4,11731.563050314293,10126.584654150021
908,5,14814.7368369971,10966.286345186802
908,6,13041.14823788105,8339.383403958895
908,7,11791.63309720944,9699.112856797286
908,8,15394.135002795847,9119.565460069589
908,9,11125.233895880167,9338.05922203981
908,10,16001.772155634035,9395.437529470346
908,11,15481.668613688065,8788.26675825785
909,0,14435.664631248854,9758.22464595473
909,1,14702.020862359988,10031.907927472635
909,2,10118.085712570228,10420.697374120216
909,3,9994.092840712763,9455.565426359826
909,4,18758.873583133776,10169.05506642835
909,5,16362.06790030739,8779.692234842247
909,6,16271.26108331741,10216.279970940326
909,7,11996.596388437616,10020.737417165074
909,8,8615.896378407408,8631.260973155577
909,9,6295.89556323304,8960.70692119924
909,10,14344.715609161736,11689.489360863423
909,11,15429.842864252056,9242.067408673298
910,0,16419.926415730417,8952.742914668032
910,1,9267.543181328037,10726.391943083638
910,2,9038.002884475382,11823.526037960708
910,3,14011.58728838466,9551.514963037756
910,4,14310.442864783112,11014.793168881624
910,5,13484.482940801483,8984.153840149196
910,6,10435.936890454122,9808.968010298227
910,7,16850.420862810555,10725.916747123121
910,8,9712.302883863365,10659.88775261773
910,9,14113.142337032348,8471.588843161211
910,10,12205.296131379804,8755.581586923006
910,11,15405.256648879482,8346.654483601267
911,0,10180.28968255396,12062.342061230996
911,1,12629.35256838369,9162.116336133604
911,2,13793.997482878827,9768.936704516425
911,3,11025.836349234503,10176.631475774797
911,4,10372.083262583586,9437.93837749539
911,5,13641.832888788378,8107.974597030521
911,6,12232.416657819002,11697.718540914277
911,7,9295.754537701723,10821.54424535654
911,8,14865.828031203358,11570.496707597325
911,9,14364.968017454135,10864.919879109295
911,10,17120.503172233868,9574.197150047139
911,11,16956.923185989788,9853.815598873865
912,0,14594.222725124113,10385.363418094134
912,1,12453.107604867622,10123.426935612433
912,2,12200.715353941821,8357.500617408965
912,3,12938.723610767724,9713.762723843487
912,4,11336.38493602514,10100.814815086458
912,5,14503.565619873389,10371.689674916557
912,6,10127.34115996721,9989.674295680263
912,7,13947.190853450442,6576.707061267122
912,8,9047.359497104164,8776.406678313566
912,9,16231.096510907715,10267.50137170749
912,10,10707.757039055416,8067.088039998771
912,11,12637.541637231274,8026.970029119551
913,0,9893.354021017449,9317.095190535112
913,1,16144.781198261695,12244.73689811338
913,2,8920.336787766742,11525.399533490876
913,3,14008.587621110495,9877.57656770434
913,4,11258.19677248978,7734.191621843577
913,5,10435.842985884048,9583.607681338435
913,6,9041.90004554386,11249.82777944134
913,7,13070.517980249146,10082.989557297704
913,8,12700.835520721084,11315.442127284317
913,9,10143.844174311727,9447.412971668282
913,10,14744.353211224778,9210.918404866301
913,11,12080.89711575038,11492.62895775328
914,0,11851.239078649818,8588.568013578362
914,1,11546.868131051995,10973.817616238508
914,2,15778.623617463381,8619.550436450718
914,3,15419.000830019877,7864.943630337781
914,4,9213.659380858444,9292.848315265226
914,5,13651.297107752933,11162.935508987763
914,6,13513.977386520679,11443.857911991334
914,7,16960.919919246924,9173.295462423086
914,8,11566.9835265754,8642.486356817684
914,9,12465.989815910789,9169.11081773501
914,10,12469.949325154092,9900.164385416558
914,11,13510.779697249403,8237.54213624815
915,0,16140.142709210862,7750.16368422858
915,1,13372.828731049198,8555.821579901367
915,2,11786.417816706426,10934.162409046055
915,3,12621.630363288315,10396.770848106124
915,4,10804.52110391649,8433.417516784386
915,5,14339.892897134216,9653.001112606136
915,6,10992.217778576547,9251.415607538578
915,7,15243.571974243203,9913.219367086058
915,8,9063.143885383686,9335.120116977072
915,9,11551.760734848714,7390.947789708962
915,10,17487.202304970386,11645.607806258717
915,11,11470.645152644818,9379.57933945182
916,0,15814.505402039104,9938.394748645018
916,1,12018.260218033613,11687.363369721701
916,2,11157.63621541881,8173.154192982799
916,3,8348.991848228527,8363.137713159778
916,4,16476.225946124825,9388.95085133673
916,5,13753.706094903095,9239.103668755477
916,6,12685.284145621348,8520.439243279785
916,7,13317.543782811437,10056.878996323656
916,8,15366.05765729853,9411.975067918882
